date,compound,positive,neutral,negative
2004-04-17,0.4404,0.266,0.734,0.0
2004-04-18,0.0,0.0,1.0,0.0
2004-04-19,-0.25,0.337,0.109,0.554
2004-04-20,-0.5994,0.133,0.44400000000000006,0.422
2004-04-21,-0.2732,0.0,0.769,0.231
2004-04-22,0.4215,0.318,0.682,0.0
2004-04-23,0.0,0.0,1.0,0.0
2004-04-24,0.296,0.229,0.625,0.146
2004-04-27,-0.1027,0.0,0.781,0.219
2004-04-28,0.4404,0.293,0.707,0.0
2004-04-29,0.0,0.0,1.0,0.0
2004-04-30,0.0,0.0,1.0,0.0
2004-05-02,-0.8225,0.0,0.441,0.559
2004-05-03,-0.5106,0.0,0.619,0.381
2004-05-04,0.0,0.0,1.0,0.0
2004-05-05,0.296,0.21600000000000003,0.784,0.0
2004-05-07,0.0,0.0,1.0,0.0
2004-05-08,-0.7269,0.0,0.567,0.433
2004-05-09,0.0,0.0,1.0,0.0
2004-05-10,0.0,0.0,1.0,0.0
2004-05-11,0.1779,0.195,0.805,0.0
2004-05-12,-0.0258,0.211,0.569,0.22000000000000003
2004-05-13,-0.4019,0.0,0.722,0.278
2004-05-14,0.0,0.0,1.0,0.0
2004-05-16,0.22630000000000003,0.147,0.8530000000000001,0.0
2004-05-17,0.0,0.0,1.0,0.0
2004-05-18,0.44040000000000007,0.293,0.707,0.0
2004-05-19,-0.4404,0.0,0.256,0.744
2004-05-20,0.0,0.0,1.0,0.0
2004-05-21,0.3832,0.303,0.697,0.0
2004-05-22,0.3182,0.223,0.777,0.0
2004-05-23,0.0,0.0,1.0,0.0
2004-05-24,-0.2732,0.0,0.826,0.174
2004-05-25,-0.34,0.0,0.455,0.545
2004-05-26,0.0,0.0,1.0,0.0
2004-05-27,0.0,0.0,1.0,0.0
2004-05-28,0.0,0.0,1.0,0.0
2004-05-29,-0.5423,0.0,0.667,0.333
2004-05-30,0.0,0.0,1.0,0.0
2004-05-31,0.0,0.0,1.0,0.0
2004-06-01,0.0,0.0,1.0,0.0
2004-06-02,-0.5267,0.0,0.702,0.298
2004-06-03,0.6808,0.452,0.548,0.0
2004-06-04,-0.6808,0.0,0.662,0.338
2004-06-05,0.5267,0.386,0.614,0.0
2004-06-06,0.3089,0.184,0.816,0.0
2004-06-07,0.0,0.0,1.0,0.0
2004-06-08,-0.47669999999999996,0.0,0.721,0.279
2004-06-09,0.0,0.0,1.0,0.0
2004-06-10,-0.5719,0.0,0.654,0.3459999999999999
2004-06-11,0.0,0.0,1.0,0.0
2004-06-12,0.0,0.0,1.0,0.0
2004-06-13,0.0,0.0,1.0,0.0
2004-06-14,0.0,0.0,1.0,0.0
2004-06-15,0.0,0.0,1.0,0.0
2004-06-16,0.2023,0.184,0.8160000000000001,0.0
2004-06-17,-0.0516,0.0,0.915,0.085
2004-06-18,0.0,0.0,1.0,0.0
2004-06-19,0.0,0.0,1.0,0.0
2004-06-20,0.0,0.0,1.0,0.0
2004-06-21,-0.1027,0.0,0.909,0.091
2004-06-22,0.128,0.248,0.55,0.202
2004-06-23,0.6249,0.577,0.423,0.0
2004-06-24,-0.4767,0.0,0.494,0.506
2004-06-25,0.0,0.0,1.0,0.0
2004-06-26,0.0,0.0,1.0,0.0
2004-06-27,0.0,0.0,1.0,0.0
2004-06-28,0.0,0.0,1.0,0.0
2004-06-29,-0.4404,0.0,0.674,0.326
2004-06-30,0.0,0.0,1.0,0.0
2004-07-01,0.128,0.091,0.909,0.0
2004-07-02,0.0,0.0,1.0,0.0
2004-07-03,0.0,0.0,1.0,0.0
2004-07-04,0.0,0.0,1.0,0.0
2004-07-06,0.0,0.0,1.0,0.0
2004-07-07,0.0,0.0,1.0,0.0
2004-07-08,0.0,0.0,1.0,0.0
2004-07-09,0.0,0.0,1.0,0.0
2004-07-10,0.0,0.0,1.0,0.0
2004-07-11,0.0,0.0,1.0,0.0
2004-07-12,-0.1027,0.0,0.877,0.123
2004-07-13,0.0,0.0,1.0,0.0
2004-07-14,-0.4215,0.0,0.741,0.259
2004-07-15,0.0,0.0,1.0,0.0
2004-07-16,0.0,0.0,1.0,0.0
2004-07-17,0.4215,0.259,0.741,0.0
2004-07-18,0.0,0.0,1.0,0.0
2004-07-20,0.2732,0.344,0.656,0.0
2004-07-21,0.0,0.0,1.0,0.0
2004-07-23,-0.22630000000000003,0.0,0.725,0.275
2004-07-24,0.0,0.0,1.0,0.0
2004-07-25,0.0,0.0,1.0,0.0
2004-07-26,0.0,0.0,1.0,0.0
2004-07-27,0.0,0.0,1.0,0.0
2004-07-28,-0.4019,0.0,0.748,0.252
2004-07-29,-0.1027,0.0,0.865,0.135
2004-07-30,-0.4019,0.18699999999999997,0.407,0.407
2004-07-31,0.0,0.0,1.0,0.0
2004-08-01,0.128,0.414,0.23,0.35600000000000004
2004-08-03,0.0,0.0,1.0,0.0
2004-08-04,0.0,0.0,1.0,0.0
2004-08-05,0.0,0.0,1.0,0.0
2004-08-06,0.296,0.239,0.761,0.0
2004-08-07,0.0,0.0,1.0,0.0
2004-08-08,-0.3182,0.0,0.566,0.434
2004-08-10,0.0,0.0,1.0,0.0
2004-08-11,0.0,0.0,1.0,0.0
2004-08-12,0.0,0.0,1.0,0.0
2004-08-13,0.0,0.0,1.0,0.0
2004-08-14,-0.4767,0.0,0.392,0.608
2004-08-15,0.0,0.0,1.0,0.0
2004-08-16,0.2023,0.184,0.816,0.0
2004-08-17,0.0,0.0,1.0,0.0
2004-08-18,0.0,0.0,1.0,0.0
2004-08-19,-0.2732,0.0,0.769,0.231
2004-08-20,0.0,0.0,1.0,0.0
2004-08-21,-0.5574,0.0,0.662,0.338
2004-08-22,-0.6486,0.0,0.485,0.515
2004-08-24,0.0,0.0,1.0,0.0
2004-08-25,0.2732,0.189,0.811,0.0
2004-08-26,0.4588,0.3,0.7,0.0
2004-08-27,0.0,0.0,1.0,0.0
2004-08-28,0.2023,0.205,0.795,0.0
2004-08-29,-0.4404,0.0,0.707,0.293
2004-08-31,0.0,0.0,1.0,0.0
2004-09-01,0.6486,0.46900000000000003,0.531,0.0
2004-09-02,-0.2732,0.0,0.811,0.189
2004-09-03,0.4019,0.381,0.432,0.18699999999999997
2004-09-04,0.0,0.0,1.0,0.0
2004-09-05,-0.9432,0.0,0.318,0.682
2004-09-06,0.3818,0.245,0.755,0.0
2004-09-07,-0.5267,0.0,0.673,0.327
2004-09-08,0.0,0.0,1.0,0.0
2004-09-09,0.47669999999999996,0.339,0.661,0.0
2004-09-11,0.0,0.0,1.0,0.0
2004-09-13,0.2732,0.296,0.7040000000000001,0.0
2004-09-14,0.1779,0.159,0.841,0.0
2004-09-15,-0.5423,0.0,0.696,0.304
2004-09-16,-0.296,0.0,0.784,0.216
2004-09-17,0.0,0.0,1.0,0.0
2004-09-18,0.0,0.0,1.0,0.0
2004-09-20,-0.296,0.0,0.694,0.306
2004-09-21,0.2263,0.213,0.638,0.149
2004-09-22,0.3612,0.294,0.706,0.0
2004-09-23,-0.5267,0.0,0.645,0.355
2004-09-24,0.0,0.0,1.0,0.0
2004-09-25,0.0,0.0,1.0,0.0
2004-09-26,0.0,0.0,1.0,0.0
2004-09-28,0.0,0.0,1.0,0.0
2004-09-29,0.0,0.0,1.0,0.0
2004-09-30,0.5719,0.381,0.619,0.0
2004-10-01,0.3818,0.245,0.755,0.0
2004-10-02,0.0,0.0,1.0,0.0
2004-10-03,0.4939,0.444,0.556,0.0
2004-10-04,0.0,0.0,1.0,0.0
2004-10-05,0.0,0.0,1.0,0.0
2004-10-06,0.4215,0.352,0.648,0.0
2004-10-07,0.2023,0.205,0.795,0.0
2004-10-08,0.0,0.0,1.0,0.0
2004-10-09,-0.5267,0.0,0.595,0.405
2004-10-10,0.0,0.0,1.0,0.0
2004-10-11,0.0,0.0,1.0,0.0
2004-10-12,0.0,0.0,1.0,0.0
2004-10-13,0.0,0.0,1.0,0.0
2004-10-14,0.6124,0.393,0.5,0.107
2004-10-15,-0.4019,0.0,0.748,0.252
2004-10-16,0.4567,0.333,0.667,0.0
2004-10-17,0.0,0.0,1.0,0.0
2004-10-18,0.0,0.0,1.0,0.0
2004-10-19,0.0,0.0,1.0,0.0
2004-10-20,0.0,0.0,1.0,0.0
2004-10-21,0.0,0.0,1.0,0.0
2004-10-22,0.0,0.0,1.0,0.0
2004-10-23,-0.5719,0.0,0.709,0.291
2004-10-24,0.3182,0.315,0.685,0.0
2004-10-25,0.0,0.0,1.0,0.0
2004-10-26,-0.4357,0.219,0.346,0.435
2004-10-27,0.0,0.0,1.0,0.0
2004-10-28,0.5267,0.405,0.595,0.0
2004-10-29,-0.3818,0.0,0.714,0.286
2004-10-31,0.0,0.0,1.0,0.0
2004-11-01,0.5719,0.481,0.519,0.0
2004-11-02,0.0,0.0,1.0,0.0
2004-11-03,0.296,0.216,0.784,0.0
2004-11-04,0.0,0.0,1.0,0.0
2004-11-05,0.3818,0.245,0.755,0.0
2004-11-06,0.0,0.0,1.0,0.0
2004-11-08,0.0,0.0,1.0,0.0
2004-11-09,0.2023,0.265,0.735,0.0
2004-11-10,0.0,0.0,1.0,0.0
2004-11-11,0.0,0.0,1.0,0.0
2004-11-12,0.0,0.0,1.0,0.0
2004-11-14,0.0,0.0,1.0,0.0
2004-11-15,0.5267,0.63,0.37,0.0
2004-11-16,-0.2732,0.0,0.741,0.259
2004-11-17,0.0,0.0,1.0,0.0
2004-11-18,-0.6808,0.0,0.417,0.583
2004-11-19,-0.4019,0.0,0.722,0.278
2004-11-20,0.0,0.0,1.0,0.0
2004-11-22,0.0,0.0,1.0,0.0
2004-11-23,0.0,0.0,1.0,0.0
2004-11-26,-0.743,0.113,0.377,0.509
2004-11-27,0.0,0.0,1.0,0.0
2004-11-28,0.0,0.0,1.0,0.0
2004-11-29,0.0,0.0,1.0,0.0
2004-11-30,-0.22630000000000003,0.0,0.759,0.241
2004-12-01,0.0,0.0,1.0,0.0
2004-12-02,-0.2732,0.0,0.84,0.16
2004-12-03,0.0,0.0,1.0,0.0
2004-12-04,0.22630000000000003,0.213,0.787,0.0
2004-12-05,0.0,0.0,1.0,0.0
2004-12-06,0.0,0.0,1.0,0.0
2004-12-07,-0.128,0.0,0.769,0.231
2004-12-08,0.2732,0.231,0.769,0.0
2004-12-09,-0.7003,0.0,0.508,0.492
2004-12-10,0.0,0.0,1.0,0.0
2004-12-11,0.0,0.0,1.0,0.0
2004-12-12,0.34,0.444,0.556,0.0
2004-12-13,0.0,0.0,1.0,0.0
2004-12-14,-0.6486,0.0,0.602,0.398
2004-12-15,0.0,0.0,1.0,0.0
2004-12-16,-0.296,0.0,0.82,0.18
2004-12-17,0.0,0.0,1.0,0.0
2004-12-18,0.1531,0.211,0.625,0.164
2004-12-19,0.1027,0.27,0.5,0.23
2004-12-20,-0.3612,0.0,0.706,0.294
2004-12-21,0.0,0.0,1.0,0.0
2004-12-22,0.0,0.0,1.0,0.0
2004-12-23,0.0,0.0,1.0,0.0
2004-12-24,0.5859,0.407,0.593,0.0
2004-12-25,0.0,0.0,1.0,0.0
2004-12-26,0.0,0.0,1.0,0.0
2004-12-28,-0.5719,0.0,0.684,0.316
2004-12-29,-0.128,0.0,0.8,0.2
2004-12-30,0.0,0.0,1.0,0.0
2004-12-31,0.0,0.0,1.0,0.0
2005-01-01,0.0,0.0,1.0,0.0
2005-01-02,0.0,0.0,1.0,0.0
2005-01-03,0.0,0.0,1.0,0.0
2005-01-06,0.2732,0.174,0.826,0.0
2005-01-07,0.0,0.0,1.0,0.0
2005-01-08,0.0,0.0,1.0,0.0
2005-01-09,0.3612,0.217,0.783,0.0
2005-01-10,0.0,0.0,1.0,0.0
2005-01-11,0.0,0.0,1.0,0.0
2005-01-12,0.0,0.0,1.0,0.0
2005-01-13,-0.624,0.0,0.639,0.361
2005-01-15,0.0,0.0,1.0,0.0
2005-01-16,0.3182,0.247,0.753,0.0
2005-01-17,0.0,0.0,1.0,0.0
2005-01-19,-0.0258,0.216,0.56,0.224
2005-01-20,0.0,0.0,1.0,0.0
2005-01-21,0.0,0.0,1.0,0.0
2005-01-22,0.0,0.0,1.0,0.0
2005-01-23,-0.128,0.196,0.561,0.243
2005-01-25,0.1531,0.246,0.556,0.198
2005-01-26,0.25,0.167,0.8329999999999999,0.0
2005-01-28,0.4404,0.209,0.791,0.0
2005-01-29,0.5574,0.34,0.66,0.0
2005-01-30,-0.5106,0.0,0.619,0.381
2005-01-31,0.0,0.0,1.0,0.0
2005-02-01,0.0,0.0,1.0,0.0
2005-02-02,0.0,0.0,1.0,0.0
2005-02-03,-0.4588,0.0,0.571,0.429
2005-02-04,0.2023,0.264,0.545,0.191
2005-02-05,0.0,0.0,1.0,0.0
2005-02-06,0.5719,0.37,0.63,0.0
2005-02-07,0.0,0.0,1.0,0.0
2005-02-08,0.0,0.0,1.0,0.0
2005-02-09,0.44040000000000007,0.42,0.58,0.0
2005-02-10,-0.2263,0.183,0.55,0.266
2005-02-11,-0.4019,0.0,0.69,0.31
2005-02-12,-0.4404,0.0,0.674,0.326
2005-02-13,-0.296,0.0,0.645,0.355
2005-02-15,0.0,0.0,1.0,0.0
2005-02-16,0.0,0.0,1.0,0.0
2005-02-17,0.0,0.0,1.0,0.0
2005-02-18,0.0,0.0,1.0,0.0
2005-02-19,0.296,0.268,0.732,0.0
2005-02-20,0.0,0.0,1.0,0.0
2005-02-21,-0.4404,0.0,0.674,0.326
2005-02-22,-0.3182,0.0,0.827,0.173
2005-02-23,-0.296,0.0,0.784,0.216
2005-02-24,0.0,0.0,1.0,0.0
2005-02-25,0.5106,0.417,0.583,0.0
2005-02-26,-0.4019,0.0,0.69,0.31
2005-02-28,0.0,0.0,1.0,0.0
2005-03-01,0.0,0.0,1.0,0.0
2005-03-02,0.0,0.0,1.0,0.0
2005-03-03,0.0,0.0,1.0,0.0
2005-03-04,0.0,0.0,1.0,0.0
2005-03-05,0.34,0.286,0.714,0.0
2005-03-06,0.0,0.0,1.0,0.0
2005-03-08,0.0,0.0,1.0,0.0
2005-03-09,-0.3818,0.0,0.7760000000000001,0.224
2005-03-10,0.0,0.0,1.0,0.0
2005-03-11,-0.128,0.26,0.411,0.329
2005-03-13,-0.2023,0.0,0.526,0.474
2005-03-14,0.0,0.0,1.0,0.0
2005-03-15,0.47669999999999996,0.437,0.563,0.0
2005-03-16,0.0,0.0,1.0,0.0
2005-03-17,-0.4215,0.0,0.417,0.583
2005-03-18,0.0,0.0,1.0,0.0
2005-03-19,0.5106,0.32,0.68,0.0
2005-03-20,0.0,0.0,1.0,0.0
2005-03-21,0.0,0.0,1.0,0.0
2005-03-22,0.0,0.0,1.0,0.0
2005-03-24,-0.5994,0.0,0.698,0.302
2005-03-25,0.0,0.0,1.0,0.0
2005-03-26,-0.34,0.0,0.789,0.211
2005-03-27,0.0,0.0,1.0,0.0
2005-03-29,0.0,0.0,1.0,0.0
2005-03-30,0.0,0.0,1.0,0.0
2005-03-31,0.0,0.0,1.0,0.0
2005-04-01,0.44040000000000007,0.592,0.408,0.0
2005-04-02,0.0,0.0,1.0,0.0
2005-04-03,0.5096,0.23,0.77,0.0
2005-04-04,0.0,0.0,1.0,0.0
2005-04-05,0.128,0.243,0.561,0.196
2005-04-06,0.0,0.0,1.0,0.0
2005-04-07,0.0,0.0,1.0,0.0
2005-04-08,-0.1027,0.0,0.8649999999999999,0.135
2005-04-10,0.0,0.0,1.0,0.0
2005-04-11,0.0,0.0,1.0,0.0
2005-04-12,0.0,0.0,1.0,0.0
2005-04-13,0.17790000000000003,0.159,0.8409999999999999,0.0
2005-04-14,-0.296,0.0,0.804,0.196
2005-04-15,0.0,0.0,1.0,0.0
2005-04-16,0.0,0.0,1.0,0.0
2005-04-17,0.2732,0.174,0.826,0.0
2005-04-18,-0.4215,0.0,0.682,0.318
2005-04-19,-0.2732,0.0,0.769,0.231
2005-04-20,-0.4588,0.0,0.5,0.5
2005-04-21,-0.4019,0.0,0.769,0.231
2005-04-22,0.2732,0.259,0.741,0.0
2005-04-23,0.0,0.0,1.0,0.0
2005-04-25,0.1779,0.213,0.63,0.157
2005-04-26,0.2023,0.231,0.769,0.0
2005-04-27,0.6705,0.379,0.621,0.0
2005-04-28,-0.296,0.0,0.8039999999999999,0.19600000000000004
2005-04-29,-0.296,0.0,0.804,0.196
2005-04-30,0.3182,0.535,0.465,0.0
2005-05-01,0.2732,0.259,0.741,0.0
2005-05-02,-0.3818,0.205,0.357,0.438
2005-05-03,-0.296,0.0,0.577,0.423
2005-05-04,0.0,0.0,1.0,0.0
2005-05-07,0.2732,0.208,0.7920000000000001,0.0
2005-05-08,0.2023,0.231,0.769,0.0
2005-05-09,0.17790000000000003,0.17,0.702,0.129
2005-05-12,0.0,0.0,1.0,0.0
2005-05-13,0.0,0.0,1.0,0.0
2005-05-16,0.0,0.0,1.0,0.0
2005-05-17,0.0,0.0,1.0,0.0
2005-05-18,-0.3612,0.0,0.706,0.294
2005-05-19,-0.4215,0.0,0.763,0.237
2005-05-20,0.1531,0.186,0.678,0.136
2005-05-22,0.0,0.0,1.0,0.0
2005-05-24,0.0,0.0,1.0,0.0
2005-05-26,0.0,0.0,1.0,0.0
2005-06-01,0.0,0.0,1.0,0.0
2005-06-02,0.0,0.0,1.0,0.0
2005-06-04,-0.4939,0.0,0.758,0.242
2005-06-05,0.0258,0.231,0.549,0.22
2005-06-08,0.1531,0.167,0.833,0.0
2005-06-11,0.0534,0.393,0.238,0.369
2005-06-12,0.0,0.0,1.0,0.0
2005-06-14,0.4215,0.423,0.385,0.192
2005-06-15,0.0,0.0,1.0,0.0
2005-06-16,0.0,0.0,1.0,0.0
2005-06-17,0.0,0.0,1.0,0.0
2005-06-18,0.0,0.0,1.0,0.0
2005-06-22,-0.6124,0.0,0.615,0.385
2005-06-23,0.0,0.0,1.0,0.0
2005-06-24,0.296,0.216,0.784,0.0
2005-06-25,0.8055,0.541,0.459,0.0
2005-06-27,0.0772,0.394,0.606,0.0
2005-06-28,0.0,0.0,1.0,0.0
2005-06-29,0.0,0.0,1.0,0.0
2005-06-30,0.4019,0.252,0.748,0.0
2005-07-01,0.0,0.0,1.0,0.0
2005-07-02,-0.128,0.0,0.769,0.231
2005-07-05,0.0,0.0,1.0,0.0
2005-07-06,0.0,0.0,1.0,0.0
2005-07-07,0.0,0.0,1.0,0.0
2005-07-08,0.0,0.0,1.0,0.0
2005-07-09,0.5267,0.362,0.638,0.0
2005-07-10,0.0,0.0,1.0,0.0
2005-07-11,-0.296,0.0,0.784,0.216
2005-07-12,0.0,0.0,1.0,0.0
2005-07-13,0.0,0.0,1.0,0.0
2005-07-14,0.3818,0.323,0.521,0.156
2005-07-15,0.0,0.0,1.0,0.0
2005-07-18,0.0,0.0,1.0,0.0
2005-07-20,0.0,0.0,1.0,0.0
2005-07-21,0.0,0.0,1.0,0.0
2005-07-22,0.6486,0.431,0.569,0.0
2005-07-23,0.2732,0.344,0.656,0.0
2005-07-24,0.0,0.0,1.0,0.0
2005-07-25,0.6486,0.431,0.569,0.0
2005-07-26,0.0,0.0,1.0,0.0
2005-07-27,0.2732,0.16,0.84,0.0
2005-07-28,0.3612,0.263,0.737,0.0
2005-07-29,0.6262,0.362,0.638,0.0
2005-07-31,0.25,0.18200000000000002,0.818,0.0
2005-08-01,0.0,0.0,1.0,0.0
2005-08-02,0.0,0.0,1.0,0.0
2005-08-03,0.0,0.0,1.0,0.0
2005-08-04,0.128,0.342,0.38,0.278
2005-08-05,-0.3182,0.24100000000000002,0.361,0.398
2005-08-06,0.0,0.0,1.0,0.0
2005-08-08,0.0,0.0,1.0,0.0
2005-08-09,0.2732,0.18899999999999997,0.811,0.0
2005-08-10,0.0,0.0,1.0,0.0
2005-08-11,0.0,0.0,1.0,0.0
2005-08-12,0.0,0.0,1.0,0.0
2005-08-13,-0.3818,0.0,0.809,0.191
2005-08-14,0.0,0.0,1.0,0.0
2005-08-16,0.0,0.0,1.0,0.0
2005-08-17,0.40190000000000003,0.278,0.722,0.0
2005-08-18,0.0,0.0,1.0,0.0
2005-08-20,-0.4939,0.0,0.682,0.318
2005-08-21,0.0,0.0,1.0,0.0
2005-08-22,0.25,0.182,0.818,0.0
2005-08-23,0.0,0.0,1.0,0.0
2005-08-24,0.0,0.0,1.0,0.0
2005-08-25,0.0,0.0,1.0,0.0
2005-08-26,-0.2263,0.0,0.826,0.174
2005-08-27,0.1531,0.32,0.467,0.213
2005-08-29,0.0,0.0,1.0,0.0
2005-08-30,-0.4939,0.0,0.714,0.286
2005-08-31,-0.296,0.0,0.7319999999999999,0.268
2005-09-01,-0.4404,0.0,0.734,0.266
2005-09-02,0.0772,0.24499999999999997,0.755,0.0
2005-09-03,0.4404,0.195,0.805,0.0
2005-09-04,-0.3818,0.0,0.606,0.394
2005-09-05,-0.6249,0.0,0.579,0.421
2005-09-06,0.0,0.0,1.0,0.0
2005-09-07,0.0,0.0,1.0,0.0
2005-09-08,0.0,0.0,1.0,0.0
2005-09-09,0.2732,0.344,0.656,0.0
2005-09-10,0.0,0.0,1.0,0.0
2005-09-11,0.128,0.476,0.19,0.333
2005-09-14,0.0,0.0,1.0,0.0
2005-09-15,0.0,0.0,1.0,0.0
2005-09-16,0.2732,0.259,0.741,0.0
2005-09-18,0.0,0.0,1.0,0.0
2005-09-19,0.2732,0.189,0.811,0.0
2005-09-20,0.0,0.0,1.0,0.0
2005-09-21,0.296,0.316,0.506,0.17699999999999996
2005-09-22,-0.2732,0.0,0.741,0.259
2005-09-23,-0.3818,0.0,0.435,0.565
2005-09-25,0.0,0.0,1.0,0.0
2005-09-26,0.3818,0.302,0.698,0.0
2005-09-27,-0.5267,0.0,0.673,0.327
2005-09-28,0.0,0.0,1.0,0.0
2005-09-29,0.2732,0.231,0.769,0.0
2005-09-30,0.0,0.0,1.0,0.0
2005-10-01,0.0,0.0,1.0,0.0
2005-10-02,-0.2732,0.0,0.769,0.231
2005-10-03,0.0,0.0,1.0,0.0
2005-10-04,0.2732,0.259,0.741,0.0
2005-10-05,-0.2023,0.0,0.526,0.474
2005-10-06,-0.4215,0.0,0.682,0.318
2005-10-07,-0.5574,0.0,0.526,0.474
2005-10-08,0.0,0.0,1.0,0.0
2005-10-09,-0.3818,0.0,0.776,0.22400000000000003
2005-10-10,0.5994,0.38000000000000006,0.62,0.0
2005-10-11,0.5719,0.38000000000000006,0.511,0.109
2005-10-12,-0.1027,0.0,0.887,0.113
2005-10-13,0.0,0.0,1.0,0.0
2005-10-14,-0.1531,0.214,0.51,0.276
2005-10-16,-0.3182,0.0,0.635,0.365
2005-10-18,0.3818,0.302,0.698,0.0
2005-10-19,0.4019,0.31,0.69,0.0
2005-10-20,0.0,0.0,1.0,0.0
2005-10-21,0.0,0.0,1.0,0.0
2005-10-22,-0.17790000000000003,0.17600000000000002,0.588,0.235
2005-10-23,-0.5994,0.0,0.588,0.412
2005-10-24,0.0,0.422,0.234,0.344
2005-10-25,0.4215,0.219,0.781,0.0
2005-10-26,0.4019,0.252,0.748,0.0
2005-10-27,0.4404,0.326,0.674,0.0
2005-10-28,-0.5859,0.0,0.593,0.407
2005-10-30,0.0,0.0,1.0,0.0
2005-10-31,-0.4019,0.0,0.748,0.252
2005-11-01,0.296,0.196,0.804,0.0
2005-11-02,0.0,0.0,1.0,0.0
2005-11-03,-0.2732,0.0,0.826,0.174
2005-11-04,0.2023,0.246,0.574,0.18
2005-11-06,0.4939,0.457,0.543,0.0
2005-11-07,0.0,0.0,1.0,0.0
2005-11-09,0.0,0.0,1.0,0.0
2005-11-10,-0.4019,0.0,0.722,0.278
2005-11-11,0.0,0.0,1.0,0.0
2005-11-14,0.0,0.0,1.0,0.0
2005-11-15,0.0,0.0,1.0,0.0
2005-11-16,0.8074,0.624,0.376,0.0
2005-11-17,-0.1027,0.0,0.781,0.219
2005-11-18,0.0,0.0,1.0,0.0
2005-11-20,0.0,0.0,1.0,0.0
2005-11-22,0.3818,0.342,0.658,0.0
2005-11-23,0.0,0.0,1.0,0.0
2005-11-24,0.0,0.0,1.0,0.0
2005-11-25,-0.4019,0.0,0.748,0.252
2005-11-26,0.0,0.0,1.0,0.0
2005-11-27,0.4019,0.213,0.787,0.0
2005-11-30,0.0,0.0,1.0,0.0
2005-12-01,0.0,0.0,1.0,0.0
2005-12-02,-0.5574,0.0,0.521,0.479
2005-12-04,0.2732,0.344,0.656,0.0
2005-12-05,0.0,0.0,1.0,0.0
2005-12-06,-0.45879999999999993,0.0,0.5,0.5
2005-12-07,0.0,0.0,1.0,0.0
2005-12-09,-0.5719,0.0,0.709,0.291
2005-12-11,0.0,0.0,1.0,0.0
2005-12-12,0.0,0.0,1.0,0.0
2005-12-13,0.0,0.0,1.0,0.0
2005-12-14,-0.4019,0.0,0.69,0.31
2005-12-16,0.0,0.0,1.0,0.0
2005-12-17,0.25,0.286,0.714,0.0
2005-12-18,0.0,0.0,1.0,0.0
2005-12-20,-0.1531,0.171,0.616,0.212
2005-12-21,0.0,0.0,1.0,0.0
2005-12-22,0.3818,0.394,0.606,0.0
2005-12-23,0.0,0.0,1.0,0.0
2005-12-29,0.0,0.0,1.0,0.0
2005-12-31,-0.0258,0.235,0.523,0.242
2006-01-01,-0.4767,0.0,0.693,0.307
2006-01-02,0.5358,0.358,0.642,0.0
2006-01-03,-0.2023,0.0,0.526,0.474
2006-01-04,0.0,0.0,1.0,0.0
2006-01-06,0.0,0.0,1.0,0.0
2006-01-07,-0.4767,0.0,0.617,0.383
2006-01-10,0.2732,0.189,0.811,0.0
2006-01-12,0.0,0.0,1.0,0.0
2006-01-13,0.0,0.0,1.0,0.0
2006-01-15,0.2732,0.677,0.323,0.0
2006-01-20,0.0,0.0,1.0,0.0
2006-01-21,0.296,0.306,0.694,0.0
2006-01-22,-0.4404,0.0,0.633,0.367
2006-01-24,0.0,0.0,1.0,0.0
2006-01-26,0.0,0.0,1.0,0.0
2006-01-27,0.0,0.0,1.0,0.0
2006-01-28,0.0,0.0,1.0,0.0
2006-01-31,0.0,0.0,1.0,0.0
2006-02-01,0.0,0.0,1.0,0.0
2006-02-02,-0.128,0.216,0.515,0.268
2006-02-03,-0.1027,0.0,0.877,0.123
2006-02-04,0.0,0.0,1.0,0.0
2006-02-05,-0.0258,0.12,0.753,0.127
2006-02-07,0.0,0.0,1.0,0.0
2006-02-08,0.4939,0.444,0.556,0.0
2006-02-09,0.7461,0.613,0.387,0.0
2006-02-10,0.0,0.0,1.0,0.0
2006-02-11,0.2732,0.208,0.792,0.0
2006-02-12,-0.3612,0.0,0.696,0.304
2006-02-14,0.0,0.0,1.0,0.0
2006-02-15,0.4215,0.322,0.678,0.0
2006-02-16,0.1779,0.201,0.647,0.151
2006-02-17,0.296,0.155,0.845,0.0
2006-02-18,0.5719,0.346,0.654,0.0
2006-02-19,0.0,0.0,1.0,0.0
2006-02-21,0.44040000000000007,0.326,0.674,0.0
2006-02-23,0.0,0.0,1.0,0.0
2006-02-24,-0.3818,0.0,0.536,0.464
2006-02-25,-0.8402,0.0,0.429,0.571
2006-02-26,0.2732,0.208,0.792,0.0
2006-02-27,0.0,0.0,1.0,0.0
2006-03-01,0.0,0.0,1.0,0.0
2006-03-02,0.3182,0.223,0.777,0.0
2006-03-03,-0.5719,0.0,0.764,0.236
2006-03-04,0.0,0.0,1.0,0.0
2006-03-05,0.4588,1.0,0.0,0.0
2006-03-06,0.3818,0.403,0.403,0.194
2006-03-07,-0.0516,0.0,0.806,0.194
2006-03-08,0.0,0.0,1.0,0.0
2006-03-09,0.0,0.0,1.0,0.0
2006-03-11,-0.2263,0.0,0.787,0.213
2006-03-12,0.2732,0.231,0.769,0.0
2006-03-14,0.0258,0.121,0.879,0.0
2006-03-15,0.0,0.0,1.0,0.0
2006-03-16,-0.3612,0.0,0.615,0.385
